TheaterMovieId,ShowDatetime,NormalizedAttendance
3983,2015-08-02 18:15:00,5.71770706092
3983,2015-08-02 20:35:00,3.36737023649
3983,2015-08-03 18:25:00,15.8826269633
3983,2015-08-03 20:35:00,4.95869788658
3983,2015-08-04 18:25:00,7.94131348165
3983,2015-08-04 20:35:00,10.9091353505
3391,2013-02-06 14:15:00,11.6527304281
3391,2013-02-06 18:15:00,11.150132194
3391,2013-02-06 20:35:00,4.35429619013
3391,2013-02-07 20:35:00,12.3524557487
3391,2013-02-08 20:00:00,7.13014134404
3391,2013-02-08 22:15:00,16.9247502486
3391,2013-02-09 16:15:00,11.1494032379
3391,2013-02-09 20:00:00,12.341697606
3391,2013-02-09 22:15:00,10.2499785663
3391,2013-02-10 14:15:00,17.2499877134
3391,2013-02-10 18:15:00,11.865126391
3391,2013-02-10 20:35:00,32.3164367115
3391,2013-02-11 18:25:00,3.58449609406
3391,2013-02-11 20:35:00,3.99202782002
3391,2013-02-12 14:25:00,8.3619875879
3391,2013-02-12 16:20:00,8.58600854653
3391,2013-02-12 20:35:00,12.5620318608
3391,2013-02-13 20:25:00,9.84675285353
3391,2013-02-15 22:10:00,16.7108970414
3391,2013-02-16 22:20:00,26.0798483551
3391,2013-02-17 20:25:00,19.0985298544
3391,2013-02-19 20:25:00,12.9856727804
3391,2013-02-25 18:15:00,12.3408304569
3931,2015-07-22 14:20:00,4.52565955188
3931,2015-07-22 20:40:00,28.4642644706
3931,2015-07-23 16:00:00,1.79955326894
3931,2015-07-23 20:40:00,20.2004457533
3931,2015-07-24 16:00:00,10.7973196137
3931,2015-07-24 20:30:00,24.0266915511
3931,2015-07-25 16:00:00,3.48908776344
3931,2015-07-25 20:25:00,17.4933694967
3931,2015-07-25 22:15:00,28.5613805849
3931,2015-07-26 14:00:00,27.0169465207
3931,2015-07-26 16:00:00,28.6652069442
3931,2015-07-26 20:40:00,25.0071570189
3931,2015-07-27 14:00:00,9.16374313888
3931,2015-07-27 16:00:00,7.19821307577
3931,2015-07-27 18:20:00,11.096918699
3931,2015-07-28 14:05:00,25.1029368441
3931,2015-07-28 16:00:00,3.59910653788
3931,2015-07-28 20:40:00,40.4008915066
3931,2015-07-29 18:30:00,7.34860797035
3931,2015-07-29 20:40:00,20.2004457533
3931,2015-07-30 18:30:00,3.67430398518
3931,2015-07-30 20:40:00,9.18202079695
3931,2015-07-31 18:10:00,3.72427559478
3931,2015-07-31 20:30:00,4.62051760598
3931,2015-07-31 22:20:00,10.7652405437
3931,2015-08-01 18:15:00,9.40223255419
3931,2015-08-01 20:30:00,11.7510750731
3931,2015-08-01 22:20:00,5.1589502731
3931,2015-08-02 14:20:00,3.86592940711
3931,2015-08-02 18:10:00,3.82280225321
3931,2015-08-02 20:40:00,3.36649516735
3931,2015-08-03 18:15:00,5.99550348791
3931,2015-08-03 20:30:00,4.97615948248
3931,2015-08-04 18:20:00,9.959208383
3931,2015-08-04 20:30:00,28.8617249984
3931,2015-08-05 21:00:00,10.8317604304
3931,2015-08-06 18:30:00,7.91423133792
3931,2015-08-07 18:20:00,5.9755250298
3931,2015-08-08 18:20:00,4.69603283498
3931,2015-08-09 21:00:00,6.73112601226
3931,2015-08-10 18:30:00,3.95711566896
3931,2015-08-11 18:30:00,15.8284626758
3813,2013-07-10 18:50:00,1.7975517583
3813,2013-07-10 21:00:00,10.9719531769
3813,2013-07-11 21:00:00,13.7149414711
3813,2013-07-12 18:40:00,3.6440900111
3813,2013-07-13 18:40:00,4.289557205
3813,2013-07-13 22:30:00,3.62417957296
3813,2013-07-14 17:00:00,0.804712712961
3813,2013-07-14 18:50:00,7.03699306614
3813,2013-07-15 18:50:00,8.98775879152
3813,2013-07-15 21:00:00,4.57164715704
3813,2013-07-16 21:00:00,7.31463545126
3813,2013-07-17 18:40:00,1.82204500555
3813,2013-07-18 20:25:00,3.71186295091
3813,2013-07-19 18:15:00,5.56700996424
3813,2013-07-19 22:30:00,6.26232559745
3813,2013-07-20 22:30:00,6.04029928826
3813,2013-07-22 20:45:00,3.66449464473
3813,2013-07-23 18:30:00,11.0229119555
3813,2013-07-26 22:30:00,1.56558139936
3813,2013-07-27 22:30:00,7.24835914591
3813,2013-07-30 18:25:00,12.9040705086
3719,2014-03-26 14:15:00,17.8015849046
3719,2014-03-26 16:15:00,18.3777290143
3719,2014-03-26 20:35:00,17.1050127758
3719,2014-03-28 20:25:00,32.2758325614
3719,2014-03-29 16:15:00,14.5994267499
3719,2014-03-29 20:25:00,34.0041496851
3719,2014-03-29 22:20:00,29.0173652479
3719,2014-03-30 14:15:00,2.94622825003
3719,2014-03-30 16:15:00,10.5797318235
3719,2014-03-30 20:35:00,19.3445925782
3719,2014-03-31 16:15:00,10.2647363314
3719,2014-03-31 18:15:00,9.53321075174
3719,2014-04-01 16:25:00,13.0963129007
3719,2014-04-01 20:35:00,22.3153996733
3719,2014-04-02 14:15:00,7.39289345604
3719,2014-04-02 16:15:00,17.808379667
3719,2014-04-02 20:35:00,19.3376081305
3719,2014-04-04 20:25:00,22.4795635064
3719,2014-04-05 16:20:00,17.9327307148
3719,2014-04-05 20:25:00,20.727045436
3719,2014-04-06 14:25:00,23.6550506087
3719,2014-04-06 21:00:00,22.3513624248
3719,2014-04-07 16:35:00,10.048128474
3719,2014-04-08 16:20:00,6.53671138682
3719,2014-04-08 20:35:00,3.98489279881
3719,2014-04-09 14:15:00,17.2500847308
3719,2014-04-12 16:15:00,9.00271954152
3719,2014-04-13 14:25:00,1.8924040487
3719,2014-04-14 16:25:00,6.66406889026
4155,2012-10-06 18:10:00,10.467216643
4155,2012-10-06 22:25:00,3.22449244306
4155,2012-10-08 18:25:00,9.71210663457
4155,2012-10-10 18:25:00,7.99348781498
4155,2012-10-13 22:30:00,6.48442030279
4155,2012-10-14 18:15:00,11.5056990774
4155,2012-10-15 20:25:00,1.45228253613
3256,2015-02-11 13:45:00,74.0912976668
3256,2015-02-11 16:15:00,72.513372859
